id_audio,especie_esperada,genero,especie_nombre,nombre_ingles,autor,pais,localidad,latitud,longitud,calidad,duracion_original,licencia,formato,url_descarga,tipo_vocalizacion,fecha_registro,duracion_real,sample_rate_real,canales_real
454487,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Andres Angulo ,Colombia,"Ebéjico, Antioquia",6.3308,,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/454487/download,song,2017-06-30,12.408,48000.0,2.0
433172,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,David Monroy Rengifo,Colombia,"Pereira, Pereira, Risaralda",4.8114,,B,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/433172/download,song,2018-08-12,3.899909297052154,44100.0,2.0
429837,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Paula Caycedo y Angie Montaez,Colombia,"Falán, Tolima",5.1122,,B,0:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/429837/download,song,2018-08-08,6.535192743764172,44100.0,1.0
361487,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Andres Angulo,Colombia,"Riohacha, La Guajira",11.1205,,B,0:23,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/361487/download,"call, song",2016-07-03,23.28097916666667,48000.0,2.0
357282,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Diana Carolina Macana,Colombia,"Moniquirá, Moniquirá, Boyacá",5.8633,,B,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/357282/download,song,2016-11-25,31.00734693877551,44100.0,2.0
354170,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Andres Angulo,Colombia,"Aparta hotel el Oasis ,Taganga,  Santa Marta, Magdalena",11.2643,,B,0:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/354170/download,song,2017-01-02,19.854104166666666,48000.0,2.0
318776,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Nick Komar,Colombia,"Cundinamarca, Bogotá D.C., Parque La Florida",4.7303,,B,0:44,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/318776/download,song,2016-05-04,44.05877551020408,44100.0,2.0
296755,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,David Ricardo Rodríguez Villamil,Colombia,"Fusagasugá, Cundinamarca",4.3977,,B,0:16,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/296755/download,call,2015-12-20,16.704979166666668,48000.0,2.0
273672,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Peter Boesman,Colombia,"Bosque Bremen, Quindio",4.674,,B,0:06,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/273672/download,call,2010-01-03,6.791836734693877,44100.0,1.0
273557,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Peter Boesman,Colombia,"RNA El Paujil, Santander",6.05,,B,0:43,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/273557/download,call,2011-02-03,43.23265306122449,44100.0,1.0
273374,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Peter Boesman,Colombia,"RNA El Paujil, Santander",6.05,,B,0:54,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/273374/download,call,2011-02-03,54.099591836734696,44100.0,1.0
245144,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Oscar Humberto Marín Gómez,Colombia,"Bosque La Meseta, Vereda San José de Suaita, Suaita, Santander",6.18,,B,0:51,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245144/download,song,2014-07-03,51.66575,48000.0,1.0
163744,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Danny Zapata-Henao,Colombia,"Guatapé, Antioquia",6.2138,,B,0:12,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/163744/download,song,2014-01-06,12.826122448979591,44100.0,2.0
148137,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Nariño, Ricaurte, Reserva Natural La Planada, Al sur de Ricaurte",1.1557,,B,1:16,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/148137/download,song,1992-06-21,76.17333333333333,44100.0,2.0
131753,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Oscar Humberto Marin-Gomez,Colombia,"Parque Regional Barbas-Bremen, Filandia, Quindio. Sector Barbas",4.6717,,B,0:07,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/131753/download,"dawn song, song",2008-01-15,7.874648526077097,44100.0,1.0
127055,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Sergio Chaparro-Herrera,Colombia,"Jericó, Antioquia",5.7813,,B,0:41,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/127055/download,song,2012-01-12,41.795918367346935,44100.0,2.0
105657,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Eric DeFonso,Colombia,"SFF Otun-Quimbaya, Risaralda",4.727,,B,0:14,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/105657/download,song,2011-02-04,14.208,48000.0,1.0
54542,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Bernabe Lopez-Lanus,Colombia,"Finca La Pradera, Parroquia Remolinos, Municipio Puerto Lopez, Meta",,,B,0:19,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/54542/download,song,2000-04-17,19.644081632653062,44100.0,1.0
1084865,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Juan Alejandro Morales Betancourt,Colombia,"vereda Alto San Juan, Samaná, Caldas",5.6001,,C,0:45,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/1084865/download,dawn song,2026-02-19,45.63732426303855,44100.0,1.0
1000789,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Juan Alejandro Morales Betancourt,Colombia,"Aranzazu, Caldas",5.2717,,C,1:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/1000789/download,dawn song,2025-05-03,82.47070294784581,44100.0,1.0
839870,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Ana María Duque Ortiz,Colombia,"Barrio 20 de julio Cl. 21 #29-2 a 29-28 ( Manizales, Caldas)",5.0635,,C,0:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/839870/download,,2023-10-28,24.349977324263037,44100.0,1.0
156225,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Danny Zapata-Henao,Colombia,"Cortijo de San José, Sabaneta, Antioquia",6.1424,,C,0:02,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/156225/download,song,2013-10-29,2.702630385487528,44100.0,2.0
155967,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Danny Zapata-Henao,Colombia,"Cortijo de San José, Sabaneta, Antioquia",6.1412,,C,0:20,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/155967/download,song,2013-10-28,20.02299319727891,44100.0,2.0
108988,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Oswaldo Cortes,Colombia,"Arauca, Laguna Rodriguera",7.092,,C,0:34,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/108988/download,?,2012-06-05,34.220408163265304,44100.0,1.0
106328,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Oswaldo Cortes,Colombia,San Jose de Guaviare - Departamento del Guaviare,2.667,,C,0:29,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/106328/download,song,2012-06-26,29.44,44100.0,1.0
97561,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Myornis,Colombia,"San Pedro Frio, Serrania de San Lucas",8.1562,,C,0:04,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/97561/download,call,2010-01-05,4.310204081632653,44100.0,2.0
54985,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Bernabe Lopez-Lanus,Colombia,"Finca La Pradera, Parroquia Remolinos, Municipio Puerto Lopez, Meta",,,C,0:08,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/54985/download,song,2000-04-21,8.463673469387755,44100.0,1.0
841639,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Maria José Andrade,Colombia,"Barrio Palermo (Manizales, Caldas)",5.0502,,D,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/841639/download,,2023-11-07,4.77891156462585,44100.0,2.0
108989,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Oswaldo Cortes,Colombia,"Arauca, Laguna Rodriguera",7.092,,D,0:38,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/108989/download,?,2012-06-05,38.66122448979592,44100.0,1.0
97523,Tyrannus melancholicus,Tyrannus,melancholicus,Tropical Kingbird,Myornis,Colombia,"Santa Rosa del Sur, Bolivar",7.9631,,E,0:02,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/97523/download,song,2010-01-04,2.7951020408163267,44100.0,2.0
943098,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Carlos Delgado JUMABITA,Colombia,Vía Jardin-Rio Sucio - Reserva Loro Orejiamarillo,5.5464,,A,0:23,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/943098/download,,2024-01-16,23.8615625,48000.0,2.0
698051,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Mauricio Cuéllar Ramírez,Colombia,"Conjunto Residencial Altos de San Jorge, Florencia, Caquetá",1.6356,,A,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/698051/download,"call, song",2022-01-20,48.53551020408163,44100.0,2.0
656171,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,"Piamonte, Piamonte, Cauca",1.1208,,A,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/656171/download,song,2021-06-09,22.386938775510203,44100.0,2.0
292292,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Andrea Lopera-Salazar,Colombia,"San Pedro de los Milagros, Antioquia",6.4396,,A,1:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/292292/download,song,2015-11-16,68.70895691609978,44100.0,2.0
129731,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Oscar Humberto Marin-Gomez,Colombia,"Universidad del Quindío, Armenia, Quindio",4.5538,,A,1:50,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/129731/download,"call, flight call, song, nest call",2007-11-07,110.00072562358277,44100.0,1.0
128192,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Oscar H. Marín-Gómez,Colombia,"Parque Regional Barbas-Bremen, Filandia, Quindio",4.6717,,A,0:26,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/128192/download,song,2008-02-18,26.070204081632653,44100.0,1.0
103481,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Eric DeFonso,Colombia,"RNA Arrierito Antioqueño, Anorí, Antioquia",6.9862,,A,0:59,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/103481/download,song,2011-01-28,59.168145833333334,48000.0,1.0
844277,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Xiomara Isabel Orozco Alzate,Colombia,Barrio Altos de Capri,,,B,2:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/844277/download,uncertain,2023-11-24,121.5006875,48000.0,1.0
837573,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,David Monroy Rengifo,Colombia,"Plaza de Bolívar Salento (near  Salento), Salento, Quindío",,,B,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/837573/download,call,2023-07-29,28.682448979591836,44100.0,2.0
656175,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,"Piamonte, Piamonte, Cauca",1.1208,,B,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/656175/download,call,2021-06-09,11.311020408163266,44100.0,2.0
656174,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,"Piamonte, Piamonte, Cauca",1.1208,,B,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/656174/download,song,2021-06-09,10.65795918367347,44100.0,2.0
656172,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,"Piamonte, Piamonte, Cauca",1.1208,,B,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/656172/download,song,2021-06-09,13.714285714285714,44100.0,2.0
532440,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Sergio Córdoba-Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Vereda El Laurel, Hacienda Termópilas",5.2308333,,B,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/532440/download,,2002-02-24,36.884897959183675,44100.0,2.0
446429,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Jerome Fischer,Colombia,"Santuario de Flora y Fauna Otún-Quimbaya, Pereira, Risaralda",4.771,,B,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/446429/download,song,2018-12-13,22.163696145124717,44100.0,2.0
415213,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Iván Lau,Colombia,"Medellin, Antioquia",6.2278,,B,0:57,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/415213/download,song,2018-03-22,57.94539682539683,44100.0,1.0
303953,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Andrea Lopera-Salazar,Colombia,"Medellín, Medellín, Antioquia",6.231,,B,1:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/303953/download,"call, song",2015-12-16,79.16396825396825,44100.0,1.0
299426,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,James Bradley,Colombia,"SFF Otun-Quimbaya, Risaralda",4.727,,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/299426/download,"call, song",2014-02-12,12.982857142857142,44100.0,2.0
245029,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Oscar Humberto Marín Gómez,Colombia,"Antioquia, Municipio de Yarumal, Vereda Corcovado, carretera entre el Alto de Ventanas y el Cedro, Finca Villa Nueva.",7,,B,0:27,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245029/download,call,2013-05-23,27.155510204081633,44100.0,1.0
181554,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Danny Zapata-Henao,Colombia,"Cortijo de San José, Sabaneta, Antioquia",6.1416,,B,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/181554/download,song,2014-06-09,18.184308390022675,44100.0,2.0
181553,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Danny Zapata-Henao,Colombia,"Cortijo de San José, Sabaneta, Antioquia",6.1415,,B,0:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/181553/download,song,2014-06-09,34.42938775510204,44100.0,2.0
95957,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Oswaldo Cortes,Colombia,Reserva Natural Mesenia - Paramillo,5.4828,,B,0:37,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/95957/download,song,2012-02-19,37.25061224489796,44100.0,2.0
838018,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Juan José Arboleda-Osorio,Colombia,"Carrera 21, calle 58, Manizales, Manizales, Caldas",5.0624,,C,0:41,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/838018/download,,2023-10-23,41.15167800453515,44100.0,1.0
357277,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Diana Carolina Macana,Colombia,"Moniquirá, Moniquirá, Boyacá",5.8633,,C,1:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/357277/download,flight call,2016-11-25,80.14367346938775,44100.0,2.0
93534,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,"Oswaldo Cortes, Giovanni Chaves and Fabian Tavera",Colombia,"Municipio de Pandi, Carretera Pandi-Icononzo (Cundinamarca)",4.19,,C,0:57,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/93534/download,song,2009-08-20,57.521632653061225,44100.0,1.0
93030,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Oswaldo Cortes,Colombia,Farallones de Medina (Cundinamarca),4.502,,C,0:15,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/93030/download,song,2011-02-06,15.203265306122448,44100.0,2.0
53432,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Bernabe Lopez-Lanus,Colombia,"Finca La Carbonera (canon del rio Toche), Tolima",,,C,0:07,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/53432/download,call,1998-11-08,7.131428571428572,44100.0,1.0
53384,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Bernabe Lopez-Lanus,Colombia,"Finca La Carbonera (canon del rio Toche), Tolima",,,C,0:30,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/53384/download,"call, song",1998-09-24,30.040816326530614,44100.0,1.0
52956,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Bernabe Lopez-Lanus,Colombia,"Alrededores de Toche, Cajamarca, Tolima",4.5331,,C,0:23,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/52956/download,song,1998-08-15,23.04,44100.0,1.0
43798,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Myornis,Colombia,"RNA El Dorado, Sierra de Santa Marta, Magdalena",11.1009,,C,0:32,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/43798/download,"call, song",2009-01-00,32.522448979591836,44100.0,2.0
36841,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Oswaldo Cortes,Colombia,"Rio Claro, Doradal, Antioquia ",5.900189,,C,1:23,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/36841/download,call,2009-07-04,83.27836734693878,44100.0,1.0
18270,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Herman van Oosten,Colombia,"Jardin, Antioquia",5.736243,,C,0:14,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/18270/download,song,2008-02-09,14.053877551020408,44100.0,1.0
260141,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Blanca Huertas,Colombia,"El Jaguar, PNN Chiribiquete, Solano, Caquetá",1.1504,,D,0:02,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/260141/download,flight call,2014-10-15,2.115918367346939,22050.0,1.0
260140,Pygochelidon cyanoleuca,Pygochelidon,cyanoleuca,Blue-and-white Swallow,Blanca Huertas,Colombia,"El Jaguar, PNN Chiribiquete, Solano, Caquetá",1.1504,,D,0:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/260140/download,flight call,2014-10-15,1.1493877551020408,22050.0,1.0
533987,Troglodytes aedon,Troglodytes,aedon,House Wren,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,,no score,0:57,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/533987/download,song,2020-03-05,57.28698412698413,44100.0,2.0
525762,Troglodytes aedon,Troglodytes,aedon,House Wren,Daniel Cadena (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Alto Guanentá, Reserva Cachalú",6.0666667,,no score,2:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525762/download,,2001-06-22,132.83265306122448,44100.0,2.0
525023,Troglodytes aedon,Troglodytes,aedon,House Wren,Mauricio Álvarez-Rebolledo,Colombia,Isla de Tierra Bomba,10.36,,no score,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525023/download,,1996-01-08,22.857142857142858,44100.0,2.0
525022,Troglodytes aedon,Troglodytes,aedon,House Wren,Mauricio Álvarez-Rebolledo,Colombia,Isla de Tierra Bomba,10.36,,no score,0:41,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525022/download,,1996-01-08,41.116734693877554,44100.0,2.0
525021,Troglodytes aedon,Troglodytes,aedon,House Wren,Mauricio Álvarez-Rebolledo,Colombia,Isla de Tierra Bomba,10.36,,no score,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525021/download,,1996-01-08,13.244081632653062,44100.0,2.0
525020,Troglodytes aedon,Troglodytes,aedon,House Wren,Mauricio Álvarez-Rebolledo,Colombia,Isla de Tierra Bomba,10.36,,no score,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525020/download,,1996-01-08,36.91102040816327,44100.0,2.0
525019,Troglodytes aedon,Troglodytes,aedon,House Wren,Mauricio Álvarez-Rebolledo,Colombia,Isla de Tierra Bomba,10.36,,no score,1:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525019/download,,1996-01-08,95.24244897959184,44100.0,2.0
525018,Troglodytes aedon,Troglodytes,aedon,House Wren,Mauricio Álvarez-Rebolledo,Colombia,Isla de Tierra Bomba,10.36,,no score,0:50,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/525018/download,,1996-01-08,50.860408163265305,44100.0,2.0
1083970,Troglodytes aedon,Troglodytes,aedon,House Wren,Carlos Delgado JUMABITA,Colombia,PNN Tatamá - Cerro Montezuma	,5.237,,A,0:49,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/1083970/download,song,2026-02-20,49.13786979166667,192000.0,2.0
963260,Troglodytes aedon,Troglodytes,aedon,House Wren,Scott Crabtree,Colombia,"Santa Marta, Magdalena",11.1252,,A,0:44,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/963260/download,"call, song",2025-01-17,44.15960416666667,48000.0,1.0
960809,Troglodytes aedon,Troglodytes,aedon,House Wren,Alejandra Moreno Rojas ,Colombia,"Tauramena, Casanare",4.442,,A,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/960809/download,call,2024-11-18,56.704458333333335,48000.0,1.0
958210,Troglodytes aedon,Troglodytes,aedon,House Wren,András Schmidt,Colombia,"Cali, Cali, Valle del Cauca",3.4763,,A,0:25,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/958210/download,song,2024-10-26,25.2865306122449,44100.0,1.0
922966,Troglodytes aedon,Troglodytes,aedon,House Wren,JUAN ANTONIO ALONSO DE JUAN,Colombia,La Florida Parque,4.7295,,A,0:14,https://creativecommons.org/licenses/by/4.0/,,https://xeno-canto.org/922966/download,feeded chickens,2024-07-24,14.572154195011338,44100.0,1.0
919202,Troglodytes aedon,Troglodytes,aedon,House Wren,Carlos Delgado JUMABITA,Colombia,"Finca La Yolanda, Guarne, Antioquia",,,A,0:29,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/919202/download,,2022-12-04,29.511520833333332,96000.0,2.0
905410,Troglodytes aedon,Troglodytes,aedon,House Wren,MasBiomas,Colombia,"La Libertad (Manizales, Caldas)",5.1321,,A,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/905410/download,,2024-05-11,56.104467120181404,44100.0,1.0
902970,Troglodytes aedon,Troglodytes,aedon,House Wren,Nelsy Niño R,Colombia,"Medina, Cundinamarca",4.5031,,A,1:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/902970/download,song,2024-05-14,86.75278911564625,44100.0,1.0
844132,Troglodytes aedon,Troglodytes,aedon,House Wren,Yanina Alejandra Maturana-Ospino,Colombia,"Manizales, Manizales, Caldas",5.034,,A,1:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/844132/download,,2023-11-26,82.212358276644,44100.0,2.0
842006,Troglodytes aedon,Troglodytes,aedon,House Wren,Lenix José Lázaro Molina @Fundación Ornitológica de La Guajira - iisho,Colombia,"Riohacha, La Guajira",11.551,,A,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/842006/download,song,2023-10-14,26.88,96000.0,2.0
816680,Troglodytes aedon,Troglodytes,aedon,House Wren,David Monroy Rengifo,Colombia,Reserva Natural Cauquitá,4.843,,A,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/816680/download,song,2023-07-14,17.737142857142857,44100.0,2.0
812834,Troglodytes aedon,Troglodytes,aedon,House Wren,Joost van Bruggen,Colombia,"Recinto del Pensamiento, Manizales",5.0415,,A,0:08,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/812834/download,song,2022-07-05,8.967,48000.0,1.0
811608,Troglodytes aedon,Troglodytes,aedon,House Wren,Joost van Bruggen,Colombia,Hotel Tinamú Birding Nature Reserve,5.0646,,A,0:22,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/811608/download,song,2022-07-10,22.011645833333333,48000.0,2.0
801697,Troglodytes aedon,Troglodytes,aedon,House Wren,Diana Romero,Colombia,"Agualinda, Mesetas, Meta",3.4323,,A,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/801697/download,"song, Basileuterus culicivorus, Pitangus sulphuratus, Pachyramphus polychopterus, Salt",2023-05-13,36.414693877551024,44100.0,1.0
742391,Troglodytes aedon,Troglodytes,aedon,House Wren,Joost van Bruggen,Colombia,RN Canon del Rio Claro,5.8895,,A,0:28,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/742391/download,song,2022-07-02,28.091958333333334,48000.0,1.0
